seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R4	MONM 	Lucca Silva                         	 8	 4	467	55.716	512	 83.844	496	 85.605	505	5.577	527	11.50	252	 2.387	567538	334059	 281071
R4	MONM 	Charlie Penman                      	 4	 1	502	52.485	518	 83.697	522	 84.759	527	5.404	550	11.37	309	 2.012	567540	334061	 278054
R4	MONM 	Charles Gortzounian                 	 1	 0	564	47.061	582	 78.826	592	 79.813	465	5.906	578	11.00	   	      	509741	335780	2082163
R4	MONM 	Diego Leon Laporta Osante           	 1	 0	630	42.732	605	 70.307	611	 75.453	   	     	629	 9.58	   	      	567541	      	2082120
R4	NAU  	Eban Straker-Meads                  	 6	 7	348	65.972	310	 89.474	256	 91.155	392	6.329	389	12.22	377	 1.697	509001	332869	 366161
R4	NAU  	Facundo Tumosa                      	 5	 7	362	64.754	297	 89.627	280	 90.678	372	6.398	407	12.17	432	 1.375	491339	332868	1708959
R4	NAU  	Maciej Ziomber                      	11	 4	390	62.534	459	 85.877	483	 86.043	375	6.390	444	12.01	200	 2.679	565343	332874	2104400
R4	NAU  	Christopher Steele                  	 7	 7	474	55.182	482	 85.117	463	 86.775	503	5.589	518	11.57	311	 2.007	454438	332870	 743540
R4	NAU  	Dominik Buzonics                    	 6	 8	518	50.836	502	 84.158	493	 85.730	535	5.338	524	11.53	414	 1.508	565342	332872	 274834
R4	NAU  	Alexander Groves                    	 6	 8	539	49.063	536	 82.767	525	 84.717	514	5.544	528	11.49	   	      	508999	332871	 246638
R4	NAU  	Marcus Sulen                        	 1	 3	601	44.464	579	 78.948	589	 79.931	575	4.401	600	10.65	   	      	565344	334845	1017623
R4	NAU  	Joachim Schaefer                    	 1	 4	603	44.347	590	 77.449	591	 79.839	576	4.362	592	10.85	   	      	521288	344577	1233056
R4	NAU  	Daniel Dillon                       	 0	 2	606	43.998	606	 52.130	619	 53.785	560	5.043	584	10.94	   	      	493064	333633	1429963
R4	PRES 	Nicholas McKinney                   	13	 1	274	72.231	347	 88.705	390	 88.524	218	7.127	386	12.24	145	 3.593	485551	333846	 223084
R4	PRES 	Maxwell Benson                      	10	 6	324	68.193	293	 89.731	247	 91.326	357	6.519	436	12.05	289	 2.124	485558	333842	 402548
R4	PRES 	Javier Matos                        	 7	 2	439	58.696	498	 84.350	510	 85.064	442	6.028	489	11.74	219	 2.557	564474	333847	1616805
R4	PRES 	Juan Sebastian Dominguez Collado    	 4	 7	500	52.828	478	 85.176	465	 86.688	469	5.880	499	11.70	   	      	564475	333844	1951709
R4	PRES 	Daniel Stenger                      	 7	 8	519	50.680	504	 84.113	476	 86.153	500	5.593	558	11.31	436	 1.368	454618	333845	 729178
R4	PRES 	Georgije Babic                      	 2	 9	531	49.590	494	 84.577	480	 86.081	545	5.201	561	11.24	   	      	564476	333843	2093642
R4	PRES 	Alberto Conde                       	 6	 3	558	47.511	554	 81.540	564	 82.475	524	5.447	578	11.00	421	 1.448	398348	334639	 992424
R4	PRES 	Teodor Cariov                       	 4	 3	590	45.537	561	 80.914	567	 82.340	562	5.021	597	10.72	   	      	513726	334638	 219553
R4	PRES 	Vance Mercer                        	 1	 1	620	43.242	591	 77.286	601	 78.492	   	     	626	 9.63	   	      	485562	      	2107874
R4	PRES 	Daniel Martens                      	 0	 7	629	42.806	604	 70.881	613	 75.018	589	2.881	625	 9.71	   	      	564477	334640	  96580
R4	SALA 	Julien Evrard                       	16	 8	130	87.117	120	 93.340	130	 93.582	159	7.349	196	12.81	 73	 8.288	562312	331368	2585957
R4	SALA 	Clement Marzol                      	15	 5	139	85.802	163	 92.428	154	 93.043	144	7.453	210	12.76	 76	 8.120	430411	331370	 993341
R4	SALA 	Sebastien Collard                   	16	 6	262	73.687	267	 90.232	282	 90.626	220	7.122	316	12.45	241	 2.427	511934	331369	 832920
R4	SALA 	Loic Cloes                          	 9	 5	263	73.615	268	 90.207	249	 91.276	231	7.068	353	12.33	235	 2.464	397744	332867	2117063
R4	SALA 	Louis Delcour                       	 9	 5	375	63.955	394	 87.602	401	 88.292	324	6.640	423	12.09	281	 2.171	497781	331923	1945245
R4	SALA 	Martin Bugaj                        	 4	12	560	47.363	539	 82.705	546	 83.589	555	5.068	551	11.36	   	      	511929	331360	 169586
R4	SALA 	Leon Petko                          	 2	 5	588	45.793	551	 81.840	559	 82.919	565	4.942	599	10.68	   	      	511935	331924	 222288
R4	SALA 	Jordan Coutinho                     	 3	 5	597	44.881	574	 79.563	579	 81.144	573	4.632	595	10.75	   	      	520617	331363	2096327
R4	SALA 	Phillip Bosman                      	 3	 6	598	44.839	581	 78.877	583	 81.087	574	4.544	585	10.92	   	      	562311	331367	 134699
R4	SALA 	Ezra Blissard                       	 0	 5	633	41.786	633	 48.312	633	 53.659	588	3.529	632	 8.42	   	      	488930	331365	1292091
R4	SCST 	Elyes Marouani                      	 3	 1	403	61.511	405	 87.279	414	 88.002	326	6.634	376	12.26	411	 1.533	571607	357638	2749340
R4	SCST 	Marcelo Rodriguez                   	 3	 5	490	53.769	446	 86.262	444	 87.446	513	5.547	463	11.87	   	      	446404	335687	2774884
R4	SCST 	Aleska Daskalovic                   	 0	 6	542	48.811	516	 83.745	472	 86.324	558	5.051	576	11.01	   	      	400557	344621	 750125
R4	SCST 	Omer Gorgun                         	 3	 3	546	48.587	521	 83.625	519	 84.890	537	5.307	551	11.36	   	      	498189	335688	 215124
R4	SCST 	Diego Arzaluz                       	 2	 3	571	46.730	544	 82.400	553	 83.160	541	5.221	587	10.91	   	      	571606	357639	1251125
R4	SCST 	Luka Stefanovic                     	 2	 1	581	46.022	540	 82.647	560	 82.912	   	     	572	11.06	   	      	571609	      	2749632
R4	SCST 	Erwan Momo                          	 0	 1	612	43.586	606	 52.130	619	 53.785	   	     	575	11.04	   	      	571608	      	 273218
R4	SCST 	Selim Ben Ali                       	 0	 3	613	43.556	632	 49.575	596	 79.350	559	5.045	606	10.54	   	      	498188	344623	1610108
R4	TAMCC	Pascal Lorieul                      	17	 1	342	66.934	396	 87.588	419	 87.884	378	6.383	447	11.99	141	 3.689	512363	331410	 275155
R4	TAMCC	Guillermo Castaneda                 	10	 2	394	62.323	528	 83.423	549	 83.354	515	5.526	346	12.35	147	 3.545	512362	331870	 285613
R4	TAMCC	Borja Delgado                       	14	 2	401	61.592	473	 85.317	516	 84.956	448	5.982	520	11.56	147	 3.545	562419	331869	 998647
R4	TAMCC	Nathan Schwartz                     	15	 5	417	60.438	417	 86.924	424	 87.814	429	6.085	468	11.84	273	 2.217	562420	331408	 274659
R4	TAMCC	K Yamanaka                          	11	10	421	60.205	367	 88.094	336	 89.705	467	5.890	441	12.02	393	 1.609	465257	331431	1727626
R4	TAMCC	Ryuya Ata                           	 9	 8	465	55.983	444	 86.328	413	 88.027	494	5.664	489	11.74	373	 1.703	512360	331872	2534920
R4	TAMCC	Carlos Berna Ruiz                   	12	 7	523	50.166	542	 82.486	523	 84.721	552	5.163	558	11.31	352	 1.799	512361	331413	 871496
R4	TAMCC	Chad Nguyen                         	 5	 0	545	48.598	559	 81.051	572	 81.788	580	4.216	542	11.44	357	 1.771	436796	331871	  85124
R4	TAMCC	Ernesto Mealla                      	 3	 0	625	42.990	603	 72.680	615	 73.859	   	     	613	10.44	   	      	564990	      	2677494
R4	UNCW 	Bruno Caula                         	11	 7	193	79.996	198	 91.632	138	 93.366	239	7.027	271	12.61	181	 2.919	497883	332423	 286987
R4	UNCW 	Daniel Groom                        	10	 5	279	72.011	319	 89.270	303	 90.267	278	6.840	318	12.44	201	 2.675	411988	332425	2121871
R4	UNCW 	Davide Innocenti                    	 8	 4	290	70.878	325	 89.154	275	 90.733	338	6.575	363	12.30	191	 2.855	485192	332424	2149489
R4	UNCW 	Bekhzod Rasamatov                   	11	 6	359	65.204	358	 88.377	389	 88.581	347	6.545	373	12.27	283	 2.153	564561	332428	 231598
R4	UNCW 	Leonardo Sprovieri                  	 8	 1	378	63.710	453	 86.102	478	 86.143	421	6.135	437	12.04	158	 3.401	497884	334387	1934949
R4	UNCW 	Gabriel Hurtado                     	 8	 7	425	59.845	424	 86.646	426	 87.796	439	6.053	373	12.27	353	 1.797	564558	332427	 234395
R4	UNCW 	Michael Copeland                    	13	 6	437	59.061	435	 86.515	449	 87.343	410	6.203	453	11.94	317	 1.973	398721	332426	2149847
R4	UNCW 	John Dransfeld                      	 0	 2	614	43.496	606	 52.130	604	 77.780	   	     	594	10.78	   	      	564560	      	  85743
R4	UNM  	Raul Dobai                          	 9	 7	163	83.108	146	 92.889	119	 93.910	178	7.276	183	12.85	243	 2.420	514836	332562	 262867
R4	UNM  	Dominic West                        	 7	 6	240	75.574	266	 90.240	199	 92.244	261	6.929	228	12.71	276	 2.182	462967	332563	2138629
R4	UNM  	Stepan Holis                        	 7	 5	308	69.289	327	 89.019	295	 90.363	294	6.760	349	12.34	276	 2.182	416218	332564	 114662
R4	UNM  	Rafael Abdul Salam                  	 7	 6	397	61.938	378	 87.960	374	 88.918	364	6.479	423	12.09	367	 1.722	520794	332566	 998667
R4	UNM  	Jake Trondson                       	 8	 5	431	59.505	461	 85.763	462	 86.813	443	6.027	473	11.82	244	 2.419	515079	334091	1650620
R4	UNM  	Sergio Molina                       	 1	 8	495	53.431	497	 84.384	451	 87.274	498	5.610	437	12.04	   	      	520795	332565	1544642
R4	UNM  	Nicolas Prieto                      	 2	 1	501	52.812	514	 83.801	479	 86.104	415	6.178	510	11.63	   	      	490498	335289	2104514
R4	UNM  	Facundo Bermejo                     	 1	 3	536	49.377	520	 83.637	533	 84.389	529	5.383	505	11.65	   	      	497395	332567	2087103
R4	UNM  	Alexander Maggs                     	 0	 1	544	48.602	564	 80.328	550	 83.327	504	5.586	511	11.62	   	      	514837	334425	1718887
